1265,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6705,"","learjetter","",1,"","","#FOXNEWS used crazy&gt; @DWStweets to stir the #drama pot, and that's unprofessional! @FoxNews #GOPDebate 

@JulietteIsabell @LadySandersfarm","","2015-08-07 09:43:18 -0700",629694315451695104,"Republic of Texas","Central Time (US & Canada)"
1266,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6559,"","suzieraven","",3,"","","RT @katyfromkansas: Get Your Free Tacos Tonight, Courtesy of Donald Trump http://t.co/imXpyfqRPQ via #startup @Eat24 #GOPDebate http://t.co…","","2015-08-07 09:43:18 -0700",629694314990444544,"Washington, DC",""
1268,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","TheAvgBlackMan","",1,"","","In GOP land the year is about 1955 #GOPDebate","","2015-08-07 09:43:17 -0700",629694311790157824,"Atlanta, Ga",""
1269,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"Women's Issues (not abortion though)",0.6716,"","SNIPER1776","",0,"","","@AC360 @donnabrazile American people are not going to put up with #PCPolice feelings #trumptruth is the pulse of #AmericanVoters #GOPDebate","","2015-08-07 09:43:17 -0700",629694309999050752,"#gunrights #legalimmigration","Alaska"
1271,"Ben Carson",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6739,"","zolly_b","",1,"","","RT @Nitaina_: How can you deny the existence of something that shaped the country you're planning to run? #RaceBlindness #BenCarson #GOPDeb…","","2015-08-07 09:43:16 -0700",629694306736062468,"","Eastern Time (US & Canada)"
1272,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","taylorlove858","",2940,"","","RT @BernieSanders: Still waiting. Will Fox ask if it's appropriate for billionaires to buy elections? #DebateWithBernie #GOPDebate","","2015-08-07 09:43:16 -0700",629694305423261696,"",""
1273,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","BarracudaMama","",0,"","","RT @AllenWestRepub ""RT @oliverdarcy Debbie Wasserman-Schultz statement on #GOPDebate: 'GOP is solely focused on... http://t.co/ZLnHjwSWyh""","","2015-08-07 09:43:16 -0700",629694304550789120,"EIC","Central Time (US & Canada)"
1275,"No candidate mentioned",1.0,"yes",1.0,"Positive",1.0,"None of the above",0.6386,"","dharmeshvora","",0,"","","@CarlyFiorina heard some  of your response from #GOPDebate . They were clear and to the point. Wish you good luck.","","2015-08-07 09:43:15 -0700",629694302227070976,"Birmingham,Al","Central Time (US & Canada)"
1279,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Immigration",0.6489,"","Doktor_Huh","",112,"","","RT @zellieimani: White supremacist org Council of Conservative Citizens Platform on immigration. Sound familiar? #KKKorGOP #GOPDebate http:…","","2015-08-07 09:43:13 -0700",629694295436427264,"The Green Hell",""
1282,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","AndreaUpadhya","",691,"","","RT @AnthonyCumia: Poor Ronald Reagan is stuck in this debate like a bad group text.
#GOPDebate","","2015-08-07 09:43:13 -0700",629694291972001792,"Fort Worth, TX","Central America"
1284,"John Kasich",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","thekerning","",415,"","","RT @pattonoswalt: Well holy shit, Kasich. Good on you. #GOPDebate","","2015-08-07 09:43:12 -0700",629694289711341568,"Chicago","Central Time (US & Canada)"
1287,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Gun Control",1.0,"","bend_time","",18,"","","RT @shannonrwatts: Black males age 15 to 34 are more likely to be killed with a gun than to die by any other cause #GOPdebate #gunsense","","2015-08-07 09:43:10 -0700",629694280550871041,"818 the valley, baby","Pacific Time (US & Canada)"
1288,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",0.6591,"","Sherrod_Small","",2,"","","RT @mojowhoha: All the Debaters from the #GOPDebate on the Next @racewarspodcast with @Sherrod_Small @kurtmetzger  XM103 Sirius206 Wed @ 9p…","","2015-08-07 09:43:09 -0700",629694277879209984,"Your mother's house","Eastern Time (US & Canada)"
1294,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Foreign Policy",0.6593,"","Pamsteropolous","",4,"","","RT @CJSullivan_: I hope in the next #GOPDebate, they get around to how to stop ISIS from terrorizing our movie theaters and black churches.","","2015-08-07 09:43:06 -0700",629694263870234625,"London, Ontario",""
1297,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6801,"","loraynelove","",0,"","","Congrats @megynkelly 4 calling out @realDonaldTrump 4 being the #pig that he is! #NeverWillBePOTUS #GOPDebate #Bernie2016","","2015-08-07 09:43:04 -0700",629694257016672256,"Beverly Hills Adjacent!","Pacific Time (US & Canada)"
1298,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","alabamafan2","",0,"","","#DeathByDemocrat   Anything goes. No morals. No values. No respect for others. Jerked up by the ears. #GOPDebate","","2015-08-07 09:43:03 -0700",629694253560655872,"Georgia","Eastern Time (US & Canada)"
1301,"No candidate mentioned",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","alexandraheuser","",0,"","","I SAW that! He's SO good - Stands WAY OUT in this GOP crowd! CONNECTS with people like ME! #Rick2016 #GOPDebate  https://t.co/CjWUMdTdPW","","2015-08-07 09:43:02 -0700",629694247223099399,"America",""
1302,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6272,"","arrowsmithwoman","",7,"","","RT @JonFeere: Fox's @MegynKelly says she's ""switching topics to national security and terrorism""""... As if that doesn't involve immigration.…""","","2015-08-07 09:43:01 -0700",629694245486505985,"Florida","Eastern Time (US & Canada)"
1303,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","RefinedHippy","",0,"","","it's scary how out of touch with the real world Republicans are. #GOPDebate","","2015-08-07 09:43:00 -0700",629694241170558976,"ya daddys wallet","Central Time (US & Canada)"
1304,"No candidate mentioned",1.0,"yes",1.0,"Positive",1.0,"FOX News or Moderators",1.0,"","robinfitzgerl","",146,"","","RT @greta: .@KarlRove: I think @CarlyFiorina did great tonight - @GovernorPerry did great too -OTR #greta #GOPDebate @FoxNews","","2015-08-07 09:42:59 -0700",629694234325442561,"Kansas, USA","Pacific Time (US & Canada)"
1305,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.7059,"","stephbeth11","",167,"","","RT @Bipartisanism: Donald Trump at the #GOPDebate be like: http://t.co/Ak10IHSCXC","","2015-08-07 09:42:58 -0700",629694232933101568,"","Central Time (US & Canada)"
1308,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Racial issues",1.0,"","AcUhuru","",59,"","","RT @keithboykin: After #Ferguson, #Baltimore, #Cleveland, #McKinney, #SandraBland and #SamDubose, not one question about #BlackLivesMatter …","","2015-08-07 09:42:56 -0700",629694221323227136,"Central African Republic",""
1309,"Donald Trump",0.6882,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","DixieDarling91","",0,"","","Your wife @MELANIATRUMP looks exactly like @Caitlyn_Jenner. Get her a better plastic surgeon. #GOPDebate  https://t.co/w0kxqFX7cu","","2015-08-07 09:42:55 -0700",629694220027080704,"",""
1323,"Donald Trump",0.6702,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","NatiWhatever","",199,"","","RT @laina622: The king of resting bitch face #GOPDebate http://t.co/PvOS66iH2R","","2015-08-07 09:42:46 -0700",629694180596563968,"",""
1326,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6301,"","MichaelShmikel","",0,"","","@realDonaldTrump the other repubs didn't have attack orders bc @foxnews had the attack order. #gopdebate @rushlimbaugh","","2015-08-07 09:42:44 -0700",629694174154096640,"NJ","Quito"
1327,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","StugotsPuppet","",0,"","","Regardless of who you think won the #GOPDebate the real loser was all of us.","","2015-08-07 09:42:44 -0700",629694173038424064,"Brooklyn, NY","Pacific Time (US & Canada)"
1329,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","DannyZeeZ","",0,"","","The #GOPDebate is my new favorite comedy sitcom.","","2015-08-07 09:42:44 -0700",629694170798653440,"",""
1337,"No candidate mentioned",1.0,"yes",1.0,"Positive",1.0,"FOX News or Moderators",1.0,"","MsSakushi","",0,"","","In the #GOPDebate, @megynkelly was asking candidates questions she thought the left would throw at them if they won the nomination. Smart!","","2015-08-07 09:42:36 -0700",629694139752255488,"Minnesota","Central Time (US & Canada)"
1338,"Mike Huckabee",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","mhfa16ok","",10,"","","RT @SarahHuckabee: .@USAToday calls @GovMikeHuckabee debate closing a “show-stopping zinger” #ImWithHuck #GOPDebate","","2015-08-07 09:42:35 -0700",629694135994331137,"Oklahoma","Eastern Time (US & Canada)"
1339,"Scott Walker",1.0,"yes",1.0,"Negative",1.0,"Abortion",1.0,"","cocopercoco","",653,"","","RT @fakedansavage: American Women: Scott Walker thinks your fetus should live, you should die. Rubio thinks you should bear your rapist's b…","","2015-08-07 09:42:34 -0700",629694131179270144,"",""
1340,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","NemoExMachina","",0,"","","Trump would put the POS in POTUS #GOPDebate #scary #ReallyAmerica","","2015-08-07 09:42:34 -0700",629694129572675584,"",""
1343,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6354,"","oceanshaman","",0,"","","&gt;@realDonaldTrump has now spent more time attacking @megynkelly on Twitter than he spent on any #GOPdebate subject. http://t.co/L9WWPiEHdI","","2015-08-07 09:42:32 -0700",629694120378826753," Tropical SE FLorida","Eastern Time (US & Canada)"
1347,"Jeb Bush",1.0,"yes",1.0,"Negative",1.0,"Jobs and Economy",0.6564,"","lglmoss","",133,"","","RT @BRios82: Yes, @JebBush Obama's dividing the country by creating jobs, ending wars, achieving diplomacy w/ Iran &amp; giving people Healthca…","","2015-08-07 09:42:30 -0700",629694112061591552,"VA, USA","Eastern Time (US & Canada)"
1352,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"FOX News or Moderators",0.637,"","seanharshey","",0,"","","Winners &amp; Losers of the Calamity in Cleveland (1st GOP presidential debate) last night. #GOPDebate #FoxNews http://t.co/jbqNXIF1Me","","2015-08-07 09:42:26 -0700",629694097838575616,"",""
1354,"Donald Trump",1.0,"yes",1.0,"Positive",1.0,"FOX News or Moderators",1.0,"","great_gold","",259,"","","RT @AmyMek: .@foxnews tried their best to destroy @realDonaldTrump tonight! However, it didn't work….it just exposed your network! #Fail #G…","","2015-08-07 09:42:26 -0700",629694095137603584,"","Eastern Time (US & Canada)"
1355,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","IAmJohnAngus","",4,"","","RT @YvetteCooper_MP: Here's Donald Trump channelling his inner c*nt at the #GOPDebate http://t.co/7atHCmpMuR","","2015-08-07 09:42:25 -0700",629694092717326337,"Jockistan","Edinburgh"
1356,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.7159,"","MSMisPropaganda","",2,"","","RT @Brenkoski: 37% of the time during the #GOPDebate was the commentators questions &amp; digs at @realDonaldTrump Terrible 1st debate hosted b…","","2015-08-07 09:42:25 -0700",629694091949772800,"America","Alaska"
1358,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"Women's Issues (not abortion though)",0.6489,"","Shirleystopirs","",2,"","","RT @GovtsTheProblem: Did @FoxNews, which excluded the only woman in @GOP field from first debate, ask Trump if he was part of the ""war on w…""","","2015-08-07 09:42:24 -0700",629694090142216192,"","Atlantic Time (Canada)"
1363,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Women's Issues (not abortion though)",1.0,"","JillMillerZimon","",0,"","","Women were biggest losers last night @DWStweets #gopdebate #CityClub No mention of income inequality or even voters rights on 50th anniv","","2015-08-07 09:42:19 -0700",629694066473705472,"Northeast Ohio","Eastern Time (US & Canada)"
1364,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","PonziRegulation","",2,"","","RT @FauxTimesNews1: #GOPDebate Democrats’ debate will be different. There Hillary Clinton will debate herself, changing her mask every 5 mi…","","2015-08-07 09:42:17 -0700",629694060366823424,"United States","Eastern Time (US & Canada)"
1368,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","SeaBassThePhish","",0,"","","HOLY FUCK I think he did. #GOPDebate","","2015-08-07 09:42:14 -0700",629694045938388992,"","Eastern Time (US & Canada)"
1369,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"Women's Issues (not abortion though)",0.6748,"","RoseMarry002","",0,"","","WATCH #MegynKelly Burns #DonaldTrump 'You Called #Women Fat Pigs &amp; Digusting Animals' #USA #GOPDEBATE
https://t.co/VViA1NUyLd via @YouTube","","2015-08-07 09:42:13 -0700",629694041958023169,"Islamabad PAK","Islamabad"
1370,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6893,"","NGoshay","",262,"","","RT @rolandsmartin: SHAME ON Brett Baier, Chris Wallace, @MegynKelly. Today is the 50th anniversary of the Voting Rights Act and no question…","","2015-08-07 09:42:12 -0700",629694038745047040,"",""
1371,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Jobs and Economy",0.6757,"","leftnotright","",13,"","","RT @ReadyForCruz: You're asking wealthy white men about entitlement reform? What? #GOPDebate","","2015-08-07 09:42:12 -0700",629694036375310336,"Michigan","Atlantic Time (Canada)"
1375,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","Intelligence404","",0,"","","And for the record, the #GOPDebate was NOT a debate.  It was Fox and the Koch bros interviewing each candidate.  It was a FARCE. Vote Bernie","","2015-08-07 09:42:07 -0700",629694019216506880,"","Pacific Time (US & Canada)"
1382,"Donald Trump",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","MadNietzsche","",2,"","","RT @Raiden679: Good explanation as to why #Trump surges ahead of other #cuckservative candidates. #GOPDebate http://t.co/hagmnn1Tv7 http://…","","2015-08-07 09:42:03 -0700",629694001881481216,"The Guard Tower",""
1383,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",0.6742,"","MikeDrago","",1,"","",".@Mark Davis says @CarlyFiorina earned a promotion to the #GOPDebate main stage next time. http://t.co/tynvMJc7dn http://t.co/hxBPQIowMH","","2015-08-07 09:42:03 -0700",629693998618161153,"Dallas","Central Time (US & Canada)"
1385,"Rand Paul",1.0,"yes",1.0,"Negative",1.0,"Foreign Policy",1.0,"","great_gold","",30,"","","RT @AmyMek: Now is NOT a time to be wavering in ANY way towards #Israel, @RandPaul! We have done enough damage to them with #Obama. #GOPDeb…","","2015-08-07 09:42:02 -0700",629693994881142784,"","Eastern Time (US & Canada)"
1387,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","austin_ho","",0,"","","#GOPdebate was just a bunch of non-answers and one liners. How is the public supposed to be informed and vote responsibly with this crap?","","2015-08-07 09:42:01 -0700",629693992154742784,"SW Michigan",""
1388,"Marco Rubio",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","JoshuaHol","",0,"","","Really, Marco Rubio won last night's #GOPDebate? Which debate was I watching?","","2015-08-07 09:42:01 -0700",629693991315972097,"New York","Pacific Time (US & Canada)"
1389,"Donald Trump",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","mmack237","",0,"","","@realDonaldTrump #MakeAmericaGreatAgain #GOPDebate #TrumpForPresident  I put this together for you. http://t.co/TZtK7BC1rm via @chirbit","","2015-08-07 09:42:00 -0700",629693987364950017,"Long Island, NY",""
1390,"Ben Carson",1.0,"yes",1.0,"Negative",1.0,"None of the above",0.6596,"","DaveSwindle","",4,"","","RT @bethanyshondark: Listen brain surgery is impressive. But I don't understand how being able to do that landed Carson on this stage. #GOP…","","2015-08-07 09:41:59 -0700",629693982134513664,"Los Angeles, CA","Pacific Time (US & Canada)"
1391,"Scott Walker",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","JasonShepherd","",0,"","","@Veribatim Agreed. I think Walker under performed at the #GOPDebate. Disappointing as he is who I'm leaning towards. #UnaffiliatedStill","","2015-08-07 09:41:58 -0700",629693980125626368,"Marietta, GA","Eastern Time (US & Canada)"
1398,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Religion",0.6882,"","JuliaTrilby","",232,"","","RT @JessicaValenti: Sorry, if there's a God she's not in that building. #GOPDebate","","2015-08-07 09:41:55 -0700",629693968595460096,"Maryland, USA","Eastern Time (US & Canada)"
1401,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","SeaBassThePhish","",0,"","","Did Donald Trump just openly admit to buying candidates ....? #GOPDebate","","2015-08-07 09:41:53 -0700",629693959758069760,"","Eastern Time (US & Canada)"
1404,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Jobs and Economy",1.0,"","leftnotright","",12,"","","RT @jodiecongirl: I feel like whenever politicians are asked about the economy they respond with how they can make puppies and unicorns app…","","2015-08-07 09:41:51 -0700",629693950996058112,"Michigan","Atlantic Time (Canada)"
1405,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","ScottWGraves","",1,"","","F**K @realDonaldTrump and those who would actually abandon their conservative values in support of his ridiculous candidacy.
#GOPDebate","","2015-08-07 09:41:51 -0700",629693949083385858,"Orange County, California","Pacific Time (US & Canada)"
1415,"Donald Trump",0.6848,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","JC_Ice007","",0,"","","@megynkelly Trump simply can't be harmed by his own impolitik statements. It's like trying to drown Aquaman. #GOPDebate #DonaldTrump","","2015-08-07 09:41:43 -0700",629693917051666432,"New Jersey","Eastern Time (US & Canada)"
1417,"Donald Trump",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","HarleanHarlow","",0,"","","17 candidates + #Trump makes the #GOPDebate interesting for a change! Top 10 moments from Thursday's debate http://t.co/1069hw6pbl","","2015-08-07 09:41:42 -0700",629693914249830400,"Hagerstown, MD ",""
1418,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","Stephanie_NC9","",0,"","","#GOPDebate - live report from Jefferson's.  http://t.co/FlowHTLihO http://t.co/fKFYtS8F23","","2015-08-07 09:41:42 -0700",629693912588910597,"Chattanooga, TN","Pacific Time (US & Canada)"
1425,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","KibblesMcGee","",15,"","","RT @Nickcalves: Tell me this isn't @realDonaldTrump?? #GOPDebate http://t.co/tj5UEuQ8jM","","2015-08-07 09:41:37 -0700",629693892560957440,"",""
1431,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6437,"","DrLecter11","",2,"","","RT @KathrynBruscoBk: The ignorance, stupidity, bigotry &amp; misogyny on the Fox hosted #GOPDebate last night was laughable,disgusting &amp; fright…","","2015-08-07 09:41:33 -0700",629693875658096640,"",""
1432,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","IrelandTina","",12,"","","RT @iloanya1: Boy I'm not a #Hillary fan but damn we can't let any of these BOZOS become #POTUS...she can't be worse than these guys #GOPDe…","","2015-08-07 09:41:33 -0700",629693875238535168,"Bend OR","Pacific Time (US & Canada)"
1434,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Women's Issues (not abortion though)",0.6526,"","lilithjaay","",1,"","","RT @ShabanaMir1: What scares me most about #GOPDebate : the people who break into storms of applause at misogyny &amp; crazy talk.","","2015-08-07 09:41:31 -0700",629693867210596352,"","Mountain Time (US & Canada)"
1437,"No candidate mentioned",1.0,"yes",1.0,"Positive",1.0,"None of the above",0.6444,"","mldeforest","",1,"","","RT @Raddmom: Did you know that @CarlyFiorina graduated from #Stanford #UofMaryland AND #MIT? I didn't -but know now! #Impressive #2ndLook #…","","2015-08-07 09:41:30 -0700",629693861846216704,"",""
1438,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Foreign Policy",0.3571,"","jazzicattt","",276,"","","RT @amaraconda: ISIS is not islam jfc republicans talk all this shit about a terrorist group while dehumanizing every1 who follows islam fu…","","2015-08-07 09:41:29 -0700",629693857391771648,"ftx","Pacific Time (US & Canada)"
1443,"No candidate mentioned",1.0,"yes",1.0,"Positive",1.0,"FOX News or Moderators",1.0,"","JustinDGriner","",0,"","","Republicans are turning on Fox News and it is AWESOME!!!! #GOPDebate","","2015-08-07 09:41:26 -0700",629693844293054464,"",""
1444,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Abortion",0.3483,"","magtell","",10,"","","RT @GrnEyedMandy: There are grown ass adult women on the Right who seem to enjoy being treated like incompetent children. #PlannedParenthoo…","","2015-08-07 09:41:25 -0700",629693842531356672,"Still Above Ground ","Pacific Time (US & Canada)"
1447,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Abortion",1.0,"","not2hotnot2cold","",2,"","","RT @Maliheh_: @GrnEyedMandy Conservatives drag their knocked up daughters for an abortion &amp;go right back to protesting against pp the next …","","2015-08-07 09:41:23 -0700",629693831013863424,"#UniteBlue ","Eastern Time (US & Canada)"
1467,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Women's Issues (not abortion though)",1.0,"","lglmoss","",202,"","","RT @CecileRichards: Hope &amp; the American Dream: For women, this means building the future they choose. The #GOPDebate was all about taking a…","","2015-08-07 09:41:08 -0700",629693769177243648,"VA, USA","Eastern Time (US & Canada)"
1474,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","RunAmokAmok","",3,"","","RT @BailofRights: I'm officially calling pro-choicers ""science deniers."""" #prolife #GOPDebate""","","2015-08-07 09:41:00 -0700",629693735677394944,"North Carolina","Eastern Time (US & Canada)"
1476,"Chris Christie",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","RobboLaw","",28,"","","RT @Rebeksy: .@ChrisChristie have you USED the families of the 9/11 victims enough times for your own benefit? #ComeOn #tcot #GOPdebate #Fo…","","2015-08-07 09:40:58 -0700",629693729822113792,"Istanbul, Turkey","Athens"
1478,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",0.6522,"","TSFearadaigh","",14,"","","RT @renomarky: #GOPDebate questions biggest problem was they were filled with  OPINION! Last night was not suppose to be about #MegynKelly …","","2015-08-07 09:40:58 -0700",629693728379248640,"USA",""
1480,"Mike Huckabee",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","TheDonkeyHotey","",176,"","","RT @JessicaValenti: Huckabee: Two drinks shy of a hate crime #GOPDebate","","2015-08-07 09:40:56 -0700",629693720842117120,"","Eastern Time (US & Canada)"
1486,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","LBY3","",17,"","","RT @SarahBatcha: Did you watch tonight's #GOPDebate? Here's what it looked like through the eyes of Twitter: http://t.co/ubW2aOImxh http://…","","2015-08-07 09:40:52 -0700",629693702605115393,"Between Disneyland and Vegas","Pacific Time (US & Canada)"
1491,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","VikkyRozay","",0,"","","#GOPDebate all the candidates be like ' i did this that etc etc'","","2015-08-07 09:40:49 -0700",629693689275637760,"Wall St BBM 762740CF","Hawaii"
1493,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Racial issues",1.0,"","jessica_genova","",391,"","","RT @samswey: Police violence has been a major issue this past year in America. They intentionally ignored black lives this #GOPDebate and w…","","2015-08-07 09:40:48 -0700",629693684016119808,"",""
1497,"Rand Paul",1.0,"yes",1.0,"Neutral",1.0,"Foreign Policy",1.0,"","rcChurchill","",28,"","","RT @BenSwann_: GOP Debate: @RandPaul Notes U.S. Involvement In Arming #ISIS http://t.co/jzDPNtWB1E #standwithrand #gopdebate","","2015-08-07 09:40:42 -0700",629693661517901824,"","Quito"
1503,"Mike Huckabee",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","TheTellurian","",0,"","","Disappointed in my result, but certain I did better than @GovMikeHuckabee  http://t.co/IHN6yAaEet  #GOPDebate http://t.co/t1k4z0VuDr","","2015-08-07 09:40:38 -0700",629693645310930944,"Milky Way","Central Time (US & Canada)"
1504,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","EscapeVelo","",2,"","","RT @BiasedGirl: This douchebag doesn't know how to talk to decent people. Bill Clinton get Your Boy on a Leash #DumpTrump #GOPDebate https:…","","2015-08-07 09:40:37 -0700",629693640932114432,"Twitter",""
1508,"No candidate mentioned",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","kelseyjf","",0,"","","Most retweeted for #GOPDebate #wakeupeveryone https://t.co/R4JUZdFQ52","","2015-08-07 09:40:34 -0700",629693627485261824,"New York, NY","Pacific Time (US & Canada)"
1509,"Scott Walker",1.0,"yes",1.0,"Neutral",1.0,"Immigration",0.6699,"","arrowsmithwoman","",5,"","","RT @ChronicleMike: Walker on why changed postn on immig: Need to secure border. Met with TxGovAbbott. Know more #GOPdebate #txlege #txpolit…","","2015-08-07 09:40:34 -0700",629693627309002752,"Florida","Eastern Time (US & Canada)"
1510,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"Gun Control",1.0,"","ahalltoo","",17,"","","RT @shannonrwatts: The #NRA gives millions to lawmakers - their annual budget is $350M. We must prevent them from making U.S. gun laws. #GO…","","2015-08-07 09:40:34 -0700",629693626990333952,"USA","Central Time (US & Canada)"
1512,"John Kasich",1.0,"yes",1.0,"Neutral",1.0,"None of the above",1.0,"","DobryJoe","",1,"","","RT @FreedomJames7: Montel Williams Just Endorsed John Kasich For President.
#GOPDebate http://t.co/eZ9yL3UXXs","","2015-08-07 09:40:34 -0700",629693625308422144,"",""
1514,"Ted Cruz",1.0,"yes",1.0,"Positive",1.0,"None of the above",1.0,"","KayakSandy","",78,"","","RT @ChuckNellis: When @TedCruz talks we are such similar souls; this is the 1980 election all over &amp; a REAL Conservative is the ANSWER! #GO…","","2015-08-07 09:40:31 -0700",629693616462499840,"In the Wilderness","Arizona"
1516,"Donald Trump",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","steveatmguy","",0,"","","I love hearing all the #Trump Chumps whining about the #GOPDebate moderators. Maybe they should worry more about his lack of cogent ideas.","","2015-08-07 09:40:29 -0700",629693605616177153,"Stuck in the 70's","Eastern Time (US & Canada)"
1517,"No candidate mentioned",1.0,"yes",1.0,"Positive",1.0,"FOX News or Moderators",1.0,"","ArthurCSchaper","",0,"","","Why is everyone giving @megynkelly a hard time on #GOPDebate? She did a great job asking tough questions. We need that now more thanever!","","2015-08-07 09:40:29 -0700",629693604160671744,"Torrance, CA","Pacific Time (US & Canada)"
1519,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"None of the above",1.0,"","notcharchar","",0,"","","When a candidate comes out and says the winner of the #GOPDebate was a member of the other party, that's not good. It just happened.","","2015-08-07 09:40:27 -0700",629693599412801536,"Atlanta, GA","Central Time (US & Canada)"
1524,"No candidate mentioned",1.0,"yes",1.0,"Negative",1.0,"FOX News or Moderators",1.0,"","mcogdill","",0,"","","I actually exclaimed out loud. Megyn Kelly your extensions are not fooling anyone and they don't look natural. #GOPDebate #Fashion","","2015-08-07 09:40:25 -0700",629693590453788672,"The South---The Queen City","Eastern Time (US & Canada)"
